18;6;2916;14.600000;1024;3.441732;0.0
18;7;2921;14.600000;1025;2.771486;0.0
19;0;2651;13.400000;950;0.000000;0.0
19;1;2656;13.400000;948;-0.119284;0.0
19;2;2650;13.400000;951;-0.695462;0.0
19;3;2662;13.400000;952;0.529465;0.0
19;4;2648;13.400000;962;4.496404;0.0
19;5;2665;13.400000;963;1.962492;0.0
19;6;2655;13.400000;969;3.385785;0.0
19;7;2661;13.400000;969;2.650878;0.0
20;0;3141;11.000000;1155;0.000000;0.0
20;1;3128;11.000000;1132;0.189198;0.0
20;2;3116;11.000000;1136;-1.314103;0.0
20;3;3135;11.000000;1138;1.393463;0.0
20;4;3126;11.000000;1146;3.305950;0.0
21;0;3443;10.200000;957;0.000000;0.0
21;1;3453;10.200000;938;-0.206184;0.0
21;2;3462;10.200000;944;1.433108;0.0
21;3;3447;10.200000;945;-1.451989;0.0
21;4;3493;10.200000;1002;2.535038;0.0
21;5;3446;10.200000;954;3.859703;0.0
22;0;3131;11.100000;881;0.000000;0.0
22;1;3122;11.100000;861;-1.010302;0.0
22;2;3132;11.100000;854;-0.046219;0.0
22;3;3138;11.100000;861;0.715024;0.0
22;4;3125;11.100000;871;4.201240;0.0
22;5;3136;11.100000;871;2.288931;0.0
23;0;3369;10.300000;1148;0.000000;0.0
23;1;3367;10.300000;1142;-0.063214;0.0
23;2;3355;10.300000;1143;-1.257200;0.0
23;3;3433;10.300000;1144;1.529291;0.0
24;0;2794;13.800000;984;0.000000;0.0
24;1;2801;13.800000;962;0.417457;0.0
24;2;2790;13.800000;967;-0.965928;0.0
24;3;2805;13.800000;968;1.050988;0.0
24;4;2790;13.800000;975;4.311503;0.0
24;5;2805;13.800000;978;2.190367;0.0
24;6;2796;13.800000;981;3.265154;0.0
25;0;3122;10.900000;1026;0.000000;0.0
25;1;3271;10.900000;1059;1.811491;0.0
25;2;3130;10.900000;1026;4.576239;0.0
25;3;3140;10.900000;1034;2.649027;0.0
25;4;3133;10.900000;1035;3.462565;0.0
26;0;2740;14.400000;985;0.000000;0.0
26;1;2745;14.400000;983;-0.267036;0.0
26;2;2754;14.400000;990;1.211385;0.0
26;3;2739;14.400000;991;-1.400685;0.0
26;4;2753;14.400000;998;2.332239;0.0
26;5;2742;14.400000;1000;3.712186;0.0
26;6;2751;14.400000;1004;2.768752;0.0
27;0;2506;11.200000;980;0.000000;0.0
27;1;2507;11.200000;980;0.056285;0.0
27;2;2514;11.200000;990;1.450746;0.0
27;3;2498;11.200000;992;4.496404;0.0
27;4;2504;11.200000;999;3.521327;0.0
27;5;2512;11.200000;998;2.560847;0.0
28;0;3428;10.000000;921;0.000000;0.0
28;1;3490;10.000000;985;2.572323;0.0
28;2;3440;10.000000;920;-1.391567;0.0
28;3;3450;10.000000;928;2.935408;0.0
28;4;3459;10.000000;927;2.101856;0.0
28;5;3443;10.000000;927;3.901894;0.0
29;0;3047;12.300000;1049;0.000000;0.0
29;1;3034;12.300000;1034;-0.000796;0.0
29;2;3042;12.300000;1043;1.151924;0.0
29;3;3027;12.300000;1041;-0.955177;0.0
29;4;3028;12.300000;1052;3.880852;0.0
29;5;3040;12.300000;1052;2.310072;0.0
29;6;3034;12.300000;1061;3.180775;0.0
30;0;3084;12.100000;1060;0.000000;0.0
30;1;3087;12.100000;1054;0.112998;0.0
30;2;3094;12.100000;1054;0.674014;0.0
30;3;3079;12.100000;1055;-0.695462;0.0
30;4;3078;12.100000;1064;4.608687;0.0
30;5;3097;12.100000;1063;1.442665;0.0
30;6;3089;12.100000;1073;2.828771;0.0
31;0;2579;13.000000;1002;0.000000;0.0
31;1;2559;13.000000;997;-0.381278;0.0
31;2;2570;13.000000;1000;0.658076;0.0
31;3;2554;13.000000;1003;-0.954283;0.0
31;4;2573;13.000000;1010;1.708180;0.0
31;5;2552;13.000000;1012;4.447794;0.0
31;6;2561;13.000000;1017;3.419109;0.0
32;0;3367;11.300000;1106;0.000000;0.0
32;1;3359;11.300000;1102;-0.651808;0.0
32;2;3366;11.300000;1099;0.408140;0.0
32;3;3373;11.300000;1106;1.325188;0.0
32;4;3353;11.300000;1115;4.104725;0.0
32;5;3374;11.300000;1111;1.845074;0.0
32;6;3363;11.300000;1114;3.005272;0.0
33;0;3038;17.200000;895;0.000000;0.0
33;1;3039;17.200000;889;0.026974;0.0
33;2;3044;17.200000;891;0.604806;0.0
33;3;3030;17.200000;886;-0.599159;0.0
33;4;3025;17.200000;893;-1.116349;0.0
33;5;3030;17.200000;903;4.285112;0.0
33;6;3047;17.200000;902;2.018867;0.0
33;7;3041;17.200000;908;2.858255;0.0
33;8;3036;17.200000;910;3.446691;0.0
34;0;2648;14.700000;1008;0.000000;0.0
34;1;2640;14.700000;1008;0.498591;0.0
34;2;2634;14.700000;1000;-0.250764;0.0
34;3;2626;14.700000;1014;-1.571415;0.0
34;4;2645;14.700000;1016;1.839332;0.0
34;5;2634;14.700000;1022;3.515154;0.0
34;6;2643;14.700000;1023;2.560093;0.0
35;0;3148;9.800000;920;0.000000;0.0
35;1;3147;9.800000;902;1.072794;0.0
35;2;3128;9.800000;900;-0.857401;0.0
35;3;3140;9.800000;900;0.399471;0.0
35;4;3272;9.800000;976;2.042638;0.0
35;5;3124;9.800000;909;4.557447;0.0
36;0;3186;11.000000;881;0.000000;0.0
36;1;3318;11.000000;956;2.162929;0.0
36;2;3198;11.000000;873;-0.762858;0.0
36;3;3195;11.000000;881;4.437590;0.0
36;4;3204;11.000000;889;3.113026;0.0
37;0;2593;14.200000;1010;0.000000;0.0
37;1;2596;14.200000;1004;-0.322529;0.0
37;2;2606;14.200000;1000;0.504535;0.0
37;3;2589;14.200000;1013;-1.433412;0.0
37;4;2610;14.200000;1014;1.570178;0.0
37;5;2607;14.200000;1022;2.373664;0.0
37;6;2586;14.200000;1020;4.230068;0.0
37;7;2599;14.200000;1024;3.140796;0.0
38;0;3073;9.800000;991;0.000000;0.0
38;1;3072;9.800000;975;-1.279973;0.0
38;2;3076;9.800000;968;-0.476454;0.0
38;3;3084;9.800000;968;0.396310;0.0
38;4;3232;9.800000;1025;1.876419;0.0
39;0;3088;12.600000;1098;0.000000;0.0
39;1;3093;12.600000;1086;-0.312822;0.0
39;2;3104;12.600000;1085;0.677393;0.0
39;3;3107;12.600000;1092;1.281188;0.0
39;4;3085;12.600000;1087;-0.948805;0.0
39;5;3086;12.600000;1097;4.487050;0.0
39;6;3106;12.600000;1100;2.033790;0.0
39;7;3094;12.600000;1105;3.343849;0.0
40;0;2906;16.400000;957;0.000000;0.0
40;1;2903;16.400000;959;0.544115;0.0
40;2;2893;16.400000;959;-0.477226;0.0
40;3;2906;16.400000;967;1.437623;0.0
40;4;2885;16.400000;968;4.664187;0.0
40;5;2897;16.400000;975;3.102354;0.0
41;0;3054;12.700000;1072;0.000000;0.0
41;1;3058;12.700000;1058;0.119830;0.0
41;2;3051;12.700000;1061;-0.831521;0.0
41;3;3065;12.700000;1067;1.467094;0.0
41;4;3050;12.700000;1075;3.852331;0.0
41;5;3058;12.700000;1077;3.030141;0.0
41;6;3068;12.700000;1075;2.192788;0.0
42;0;3167;11.100000;1073;0.000000;0.0
42;1;3298;11.100000;1089;1.733747;0.0
42;2;3168;11.100000;1065;-1.012866;0.0
42;3;3184;11.100000;1073;2.060096;0.0
42;4;3172;11.100000;1076;3.521327;0.0
43;0;3206;9.700000;1179;0.000000;0.0
43;1;3189;9.700000;1171;-0.620986;0.0
43;2;3312;9.700000;1167;1.463440;0.0
43;3;3185;9.700000;1179;4.654689;0.0
43;4;3190;9.700000;1187;3.686499;0.0
44;0;3295;9.600000;1337;0.000000;0.0
44;1;3299;9.600000;1383;2.789555;0.0
44;2;3275;9.600000;1333;-1.308432;0.0
44;3;3277;9.600000;1340;3.897715;0.0
45;0;3374;10.700000;1048;0.000000;0.0
45;1;3362;10.700000;1040;-0.000796;0.0
45;2;3429;10.700000;1075;1.942974;0.0
45;3;3368;10.700000;1048;1.336425;0.0
45;4;3366;10.700000;1057;2.691070;0.0
45;5;3358;10.700000;1060;3.516781;0.0
46;0;2709;15.700000;999;0.000000;0.0
46;1;2691;15.700000;999;-0.182959;0.0
46;2;2700;15.700000;1004;0.826341;0.0
46;3;2687;15.700000;1004;-0.786106;0.0
46;4;2685;15.700000;1013;4.293517;0.0
46;5;2703;15.700000;1013;1.841112;0.0
46;6;2692;15.700000;1019;3.338199;0.0
46;7;2696;15.700000;1021;2.851835;0.0
47;0;3396;12.500000;1052;0.000000;0.0
47;1;3408;12.500000;1028;0.237049;0.0
47;2;3400;12.500000;1031;-0.810487;0.0
47;3;3460;12.500000;1067;2.074886;0.0
47;4;3400;12.500000;1039;4.416314;0.0
47;5;3411;12.500000;1042;2.326928;0.0
47;6;3405;12.500000;1046;3.261423;0.0
48;0;2933;14.600000;973;0.000000;0.0
48;1;2936;14.600000;968;-0.515205;0.0
48;2;2949;14.600000;963;0.350670;0.0
48;3;2951;14.600000;974;0.861476;0.0
48;4;2939;14.600000;976;-0.755817;0.0
48;5;2949;14.600000;986;2.255836;0.0
48;6;2930;14.600000;984;4.430524;0.0
48;7;2936;14.600000;991;3.761106;0.0
48;8;2945;14.600000;994;2.983032;0.0
49;0;3082;12.000000;879;0.000000;0.0
49;1;3085;12.000000;869;0.450691;0.0
49;2;3075;12.000000;877;-1.366027;0.0
49;3;3088;12.000000;878;1.685052;0.0
49;4;3077;12.000000;888;3.556317;0.0
49;5;3084;12.000000;888;2.844266;0.0
50;0;3351;10.500000;1096;0.000000;0.0
50;1;3351;10.500000;1076;0.375189;0.0
50;2;3419;10.500000;1102;1.775566;0.0
50;3;3355;10.500000;1085;1.269242;0.0
50;4;3351;10.500000;1093;2.489785;0.0
50;5;3341;10.500000;1100;3.550952;0.0
51;0;2512;10.800000;956;0.000000;0.0
51;1;2513;10.800000;947;0.462887;0.0
51;2;2439;10.800000;955;-1.571415;0.0
51;3;2520;10.800000;959;1.923147;0.0
51;4;2515;10.800000;964;2.517657;0.0
51;5;2494;10.800000;961;4.295303;0.0
51;6;2499;10.800000;967;3.821388;0.0
51;7;2509;10.800000;965;3.197878;0.0
52;0;2989;12.400000;1027;0.000000;0.0
52;1;2988;12.400000;1012;0.137213;0.0
52;2;2981;12.400000;1016;-0.763891;0.0
52;3;2993;12.400000;1024;1.865603;0.0
52;4;2976;12.400000;1022;4.630865;0.0
52;5;2981;12.400000;1031;3.758047;0.0
52;6;2986;12.400000;1036;3.223939;0.0
53;0;3124;12.000000;743;0.000000;0.0
53;1;3173;12.000000;736;1.724842;0.0
53;2;3113;12.000000;729;4.480670;0.0
53;3;3126;12.000000;732;2.105086;0.0
53;4;3118;12.000000;737;3.076370;0.0
53;5;3113;12.000000;736;3.728854;0.0
54;0;3133;11.900000;814;0.000000;0.0
54;1;3125;11.900000;816;-0.606283;0.0
54;2;3136;11.900000;815;0.660314;0.0
54;3;3119;11.900000;823;-1.492632;0.0
54;4;3140;11.900000;823;1.653318;0.0
54;5;3136;11.900000;829;2.332239;0.0
54;6;3121;11.900000;829;4.123713;0.0
54;7;3130;11.900000;836;3.095373;0.0
55;0;3119;12.600000;1055;0.000000;0.0
55;1;3128;12.600000;1050;0.320972;0.0
55;2;3122;12.600000;1050;-0.352220;0.0
55;3;3132;12.600000;1058;1.380183;0.0
55;4;3114;12.600000;1060;4.584258;0.0
55;5;3127;12.600000;1066;2.831110;0.0
55;6;3117;12.600000;1069;3.818986;0.0
56;0;3099;11.000000;895;0.000000;0.0
56;1;3104;11.000000;871;-0.271730;0.0
56;2;3100;11.000000;881;-1.456541;0.0
56;3;3114;11.000000;877;1.059647;0.0
56;4;3119;11.000000;881;1.570178;0.0
56;5;3116;11.000000;888;2.284192;0.0
56;6;3103;11.000000;890;3.567454;0.0
57;0;3384;12.000000;1130;0.000000;0.0
57;1;3402;12.000000;1113;-0.149682;0.0
57;2;3408;12.000000;1110;0.637587;0.0
57;3;3457;12.000000;1124;1.667168;0.0
57;4;3391;12.000000;1116;-1.296518;0.0
57;5;3392;12.000000;1122;4.415209;0.0
58;0;3485;9.900000;945;0.000000;0.0
58;1;3514;9.900000;999;2.652999;0.0
58;2;3473;9.900000;935;-1.039737;0.0
58;3;3475;9.900000;942;4.574701;0.0
59;0;3063;10.300000;979;0.000000;0.0
59;1;3054;10.300000;961;0.495667;0.0
59;2;3051;10.300000;957;-0.079579;0.0
59;3;3044;10.300000;959;-0.659536;0.0
59;4;3060;10.300000;970;1.861620;0.0
59;5;3042;10.300000;971;4.399711;0.0
59;6;3046;10.300000;979;3.571520;0.0
59;7;3211;10.300000;1018;1.875594;0.0
60;0;3404;10.900000;983;0.000000;0.0
60;1;3426;10.900000;967;0.084710;0.0
60;2;3420;10.900000;971;-0.786106;0.0
60;3;3434;10.900000;968;0.718111;0.0
60;4;3474;10.900000;1025;2.352372;0.0
60;5;3414;10.900000;981;4.376112;0.0
60;6;3423;10.900000;985;3.559050;0.0
61;0;3172;10.600000;1155;0.000000;0.0
61;1;3169;10.600000;1146;-0.866996;0.0
61;2;3179;10.600000;1143;0.518393;0.0
61;3;3181;10.600000;1159;2.520607;0.0
61;4;3298;10.600000;1147;1.536210;0.0
61;5;3171;10.600000;1160;3.604479;0.0
62;0;3055;16.100000;856;0.000000;0.0
62;1;3036;16.100000;855;-0.504921;0.0
62;2;3046;16.100000;854;0.544115;0.0
62;3;3031;16.100000;861;-1.318872;0.0
62;4;3045;16.100000;865;2.101856;0.0
62;5;3040;16.100000;873;3.168567;0.0
63;0;2989;17.600000;913;0.000000;0.0
63;1;3015;17.600000;910;1.143520;0.0
63;2;3002;17.600000;903;-0.353765;0.0
63;3;2994;17.600000;916;4.542664;0.0
63;4;3012;17.600000;920;2.400902;0.0
63;5;3003;17.600000;922;3.515154;0.0
64;0;2906;13.800000;1008;0.000000;0.0
64;1;2898;13.800000;987;-0.039239;0.0
64;2;2906;13.800000;985;0.767740;0.0
64;3;2886;13.800000;987;-1.062386;0.0
64;4;2892;13.800000;999;4.021252;0.0
64;5;2911;13.800000;991;1.288932;0.0
64;6;2904;13.800000;1000;2.403062;0.0
65;0;3111;10.200000;926;0.000000;0.0
65;1;3094;10.200000;937;-0.063214;0.0
65;2;3241;10.200000;1003;1.939773;0.0
65;3;3086;10.200000;936;-0.689649;0.0
65;4;3085;10.200000;946;-1.504848;0.0
65;5;3091;10.200000;955;3.537902;0.0
66;0;3103;12.400000;796;0.000000;0.0
66;1;3114;12.400000;786;0.206707;0.0
66;2;3116;12.400000;790;0.568568;0.0
66;3;3105;12.400000;792;-0.947453;0.0
66;4;3123;12.400000;797;1.544542;0.0
66;5;3100;12.400000;797;4.664187;0.0
66;6;3117;12.400000;804;2.535309;0.0
66;7;3106;12.400000;803;3.856616;0.0
67;0;2988;15.000000;852;0.000000;0.0
67;1;2990;15.000000;866;-0.219457;0.0
67;2;2997;15.000000;870;0.679795;0.0
67;3;2982;15.000000;870;-1.052313;0.0
67;4;2983;15.000000;879;4.314664;0.0
67;5;3006;15.000000;882;2.025244;0.0
67;6;2996;15.000000;887;2.787827;0.0
67;7;2984;15.000000;889;3.681263;0.0
68;0;3170;10.500000;777;0.000000;0.0
68;1;3159;10.500000;765;-0.588744;0.0
68;2;3206;10.500000;769;1.448477;0.0
68;3;3154;10.500000;774;-1.517414;0.0
68;4;3161;10.500000;780;3.707577;0.0
69;0;2848;14.400000;967;0.000000;0.0
69;1;2855;14.400000;961;-0.032036;0.0
69;2;2862;14.400000;961;0.666578;0.0
69;3;2846;14.400000;966;-1.134820;0.0
69;4;2867;14.400000;970;1.522594;0.0
69;5;2846;14.400000;976;4.078959;0.0
69;6;2867;14.400000;977;2.079206;0.0
69;7;2861;14.400000;982;2.705475;0.0
69;8;2855;14.400000;980;3.226303;0.0
70;0;2438;9.600000;954;0.000000;0.0
70;1;2392;9.600000;958;-1.547610;0.0
70;2;2446;9.600000;964;2.472575;0.0
71;0;3093;12.000000;1120;0.000000;0.0
71;1;3081;12.000000;1122;-0.823119;0.0
71;2;3091;12.000000;1119;0.202256;0.0
71;3;3101;12.000000;1125;1.213936;0.0
71;4;3080;12.000000;1130;4.526416;0.0
71;5;3100;12.000000;1132;1.827490;0.0
71;6;3089;12.000000;1135;3.140796;0.0
71;7;3099;12.000000;1139;2.355487;0.0
72;0;3428;9.800000;911;0.000000;0.0
72;1;3467;9.800000;981;2.484514;0.0
72;2;3425;9.800000;916;1.750025;0.0
72;3;3419;9.800000;923;2.692106;0.0
72;4;3413;9.800000;927;3.402928;0.0
73;0;2523;13.100000;1027;0.000000;0.0
73;1;2521;13.100000;1011;-0.580746;0.0
73;2;2527;13.100000;1010;0.184558;0.0
73;3;2537;13.100000;1016;1.306202;0.0
73;4;2517;13.100000;1019;4.679523;0.0
73;5;2534;13.100000;1024;2.125622;0.0
73;6;2529;13.100000;1029;2.844266;0.0
73;7;2522;13.100000;1029;3.511711;0.0
74;0;2649;15.000000;990;0.000000;0.0
74;1;2651;15.000000;983;0.244193;0.0
74;2;2642;15.000000;985;-0.765704;0.0
74;3;2656;15.000000;992;1.487035;0.0
74;4;2646;15.000000;998;3.640184;0.0
74;5;2654;15.000000;1001;2.625290;0.0
75;0;2706;20.200000;977;0.000000;0.0
75;1;2683;20.200000;960;-0.285513;0.0
75;2;2691;20.200000;966;0.707905;0.0
75;3;2678;20.200000;969;-1.179101;0.0
75;4;2695;20.200000;976;2.008482;0.0
75;5;2683;20.200000;977;3.766342;0.0
75;6;2688;20.200000;983;2.958634;0.0
76;0;3196;10.400000;860;0.000000;0.0
76;1;3178;10.400000;848;-0.502359;0.0
76;2;3219;10.400000;827;0.879446;0.0
76;3;3174;10.400000;854;-1.174362;0.0
76;4;3304;10.400000;941;2.176179;0.0
76;5;3189;10.400000;863;2.378734;0.0
76;6;3179;10.400000;860;4.036960;0.0
76;7;3180;10.400000;866;3.481795;0.0
77;0;3114;12.300000;1123;0.000000;0.0
77;1;3132;12.300000;1105;0.033673;0.0
77;2;3122;12.300000;1108;-1.107803;0.0
77;3;3141;12.300000;1108;1.047730;0.0
77;4;3138;12.300000;1119;2.310072;0.0
77;5;3120;12.300000;1117;4.355529;0.0
77;6;3131;12.300000;1120;3.330791;0.0
78;0;3064;10.500000;940;0.000000;0.0
78;1;3064;10.500000;935;0.061623;0.0
78;2;3060;10.500000;940;-0.852662;0.0
78;3;3073;10.500000;944;1.636745;0.0
78;4;3061;10.500000;951;3.637259;0.0
78;5;3069;10.500000;953;2.665138;0.0
79;0;3073;16.000000;840;0.000000;0.0
79;1;3096;16.000000;838;-0.198185;0.0
79;2;3106;16.000000;839;0.982120;0.0
79;3;3086;16.000000;841;-1.186283;0.0
79;4;3107;16.000000;851;2.131291;0.0
79;5;3086;16.000000;853;4.100986;0.0
79;6;3093;16.000000;854;3.592283;0.0
79;7;3100;16.000000;855;2.869862;0.0
80;0;3044;10.400000;987;0.000000;0.0
80;1;3030;10.400000;997;-0.479111;0.0
80;2;3039;10.400000;994;0.429927;0.0
80;3;3199;10.400000;1044;1.804482;0.0
80;4;3027;10.400000;1012;3.926283;0.0
80;5;3042;10.400000;1013;2.391180;0.0
80;6;3034;10.400000;1017;3.140796;0.0
81;0;3181;11.000000;890;0.000000;0.0
81;1;3171;11.000000;883;-0.208285;0.0
81;2;3175;11.000000;879;0.340202;0.0
81;3;3165;11.000000;886;-1.287635;0.0
81;4;3181;11.000000;886;1.295997;0.0
81;5;3162;11.000000;893;4.214387;0.0
81;6;3181;11.000000;896;2.255836;0.0
81;7;3296;11.000000;962;2.110550;0.0
82;0;3002;12.500000;1035;0.000000;0.0
82;1;3005;12.500000;1017;-0.397211;0.0
82;2;3013;12.500000;1014;0.192832;0.0
82;3;3017;12.500000;1022;0.784691;0.0
82;4;3004;12.500000;1027;-1.275989;0.0
82;5;3017;12.500000;1034;2.186415;0.0
82;6;3002;12.500000;1041;3.723203;0.0
82;7;3010;12.500000;1041;3.065937;0.0
83;0;2642;19.700000;1043;0.000000;0.0
83;1;2618;19.700000;1034;-0.767929;0.0
83;2;2629;19.700000;1034;0.373561;0.0
83;3;2635;19.700000;1043;1.694530;0.0
83;4;2618;19.700000;1044;4.423700;0.0
83;5;2630;19.700000;1049;2.617562;0.0
83;6;2623;19.700000;1051;3.481795;0.0
84;0;2969;13.400000;957;0.000000;0.0
84;1;2970;13.400000;947;-0.165940;0.0
84;2;2978;13.400000;953;1.011528;0.0
84;3;2963;13.400000;964;4.003069;0.0
84;4;2977;13.400000;965;2.514114;0.0
84;5;2970;13.400000;969;3.282697;0.0
85;0;3095;13.400000;821;0.000000;0.0
85;1;3086;13.400000;814;-0.809353;0.0
85;2;3098;13.400000;814;0.715024;0.0
85;3;3083;13.400000;823;4.408870;0.0
85;4;3103;13.400000;820;1.648960;0.0
85;5;3093;13.400000;827;2.943408;0.0
86;0;3127;14.300000;1093;0.000000;0.0
86;1;3131;14.300000;1077;-0.310483;0.0
86;2;3138;14.300000;1075;0.539670;0.0
86;3;3142;14.300000;1087;1.873047;0.0
86;4;3122;14.300000;1087;4.422780;0.0
86;5;3133;14.300000;1092;3.175266;0.0
87;0;3207;10.300000;1087;0.000000;0.0
87;1;3319;10.300000;1100;1.705468;0.0
87;2;3214;10.300000;1081;1.118691;0.0
87;3;3196;10.300000;1081;-1.081497;0.0
87;4;3193;10.300000;1087;4.490447;0.0
87;5;3201;10.300000;1096;3.493808;0.0
88;0;3408;11.200000;1015;0.000000;0.0
88;1;3417;11.200000;996;0.417457;0.0
88;2;3405;11.200000;1001;-1.202105;0.0
88;3;3465;11.200000;1043;2.225528;0.0
88;4;3406;11.200000;1007;4.290321;0.0
88;5;3412;11.200000;1013;3.378642;0.0
89;0;3002;11.500000;1001;0.000000;0.0
89;1;2992;11.500000;973;0.067281;0.0
89;2;2986;11.500000;978;-0.627478;0.0
89;3;3000;11.500000;984;1.291865;0.0
89;4;2984;11.500000;989;4.263013;0.0
89;5;2991;11.500000;996;3.278806;0.0
89;6;2997;11.500000;998;2.744382;0.0
90;0;2883;17.900000;934;0.000000;0.0
90;1;2882;17.900000;928;0.154205;0.0
90;2;2888;17.900000;928;0.713371;0.0
90;3;2875;17.900000;931;-0.762858;0.0
