3;naval_base;3419;10.300000;1026;-1.570000;651
3;naval_base;3428;10.200000;1101;-1.570000;651
3;naval_base;3429;10.000000;1056;-1.570000;651
3;anti_air_building;3386;12.200000;1064;-1.570000;0
3;anti_air_building;3391;11.800000;1041;-1.570000;0
3;anti_air_building;3426;10.100000;1048;-1.570000;0
3;synthetic_refinery;3410;11.000000;1040;-1.570000;0
3;nuclear_reactor;3434;9.900000;1090;-1.570000;0
3;rocket_site;3397;12.100000;1031;-1.570000;0
3;radar_station;3394;13.700000;1069;-1.570000;0
3;fuel_silo;3417;10.800000;1048;-1.570000;0
3;floating_harbor;3433;9.900000;1079;-1.570000;0
4;supply_node;2445;9.900000;988;-1.570000;0
4;supply_node;2434;9.800000;971;-1.570000;0
4;supply_node;2441;9.900000;981;-1.570000;0
4;supply_node;2447;9.600000;952;-1.570000;0
4;arms_factory;2477;10.300000;980;-1.570000;0
4;arms_factory;2448;9.900000;964;-1.570000;0
4;arms_factory;2439;9.700000;958;-1.570000;0
4;arms_factory;2494;11.000000;1013;-1.570000;0
4;arms_factory;2480;10.400000;983;-1.570000;0
4;arms_factory;2464;10.000000;1019;-1.570000;0
4;industrial_complex;2479;10.000000;967;-1.570000;0
4;industrial_complex;2466;10.100000;975;-1.570000;0
4;industrial_complex;2496;11.500000;1035;-1.570000;0
4;industrial_complex;2475;10.200000;976;-1.570000;0
4;industrial_complex;2441;9.600000;951;-1.570000;0
4;industrial_complex;2447;10.000000;986;-1.570000;0
4;air_base;2482;10.100000;968;-1.570000;0
4;bunker;2494;10.800000;998;-1.570000;0
4;bunker;2495;11.300000;1028;-1.570000;0
4;bunker;2487;10.600000;996;-1.570000;0
4;bunker;2440;9.900000;980;-1.570000;0
4;coastal_bunker;2436;9.800000;975;-1.570000;0
4;coastal_bunker;2452;9.700000;958;-1.570000;0
4;coastal_bunker;2460;10.000000;1006;-1.570000;0
4;dockyard;2463;9.900000;1018;-1.570000;0
4;naval_base;2479;9.900000;964;-1.570000;710
4;naval_base;2446;9.600000;951;-1.570000;710
4;naval_base;2462;9.900000;1015;-1.570000;710
4;anti_air_building;2457;10.000000;1001;-1.570000;0
4;anti_air_building;2454;10.100000;981;-1.570000;0
4;anti_air_building;2483;10.500000;990;-1.570000;0
4;synthetic_refinery;2476;10.300000;989;-1.570000;0
4;nuclear_reactor;2467;10.100000;1015;-1.570000;0
4;rocket_site;2439;9.800000;965;-1.570000;0
4;radar_station;2481;10.400000;1004;-1.570000;0
4;fuel_silo;2452;9.800000;962;-1.570000;0
4;floating_harbor;2462;9.900000;966;-1.570000;0
5;supply_node;3210;10.100000;866;-1.570000;0
5;supply_node;3223;10.300000;907;-1.570000;0
5;supply_node;3223;10.200000;886;-1.570000;0
5;supply_node;3173;10.500000;900;-1.570000;0
5;arms_factory;3170;11.500000;877;-1.570000;0
5;arms_factory;3220;10.400000;898;-1.570000;0
5;arms_factory;3179;10.900000;885;-1.570000;0
5;arms_factory;3196;10.800000;868;-1.570000;0
5;arms_factory;3165;11.000000;898;-1.570000;0
5;arms_factory;3199;10.000000;935;-1.570000;0
5;industrial_complex;3159;11.400000;882;-1.570000;0
5;industrial_complex;3171;11.400000;873;-1.570000;0
5;industrial_complex;3164;11.400000;896;-1.570000;0
5;industrial_complex;3187;10.900000;899;-1.570000;0
5;industrial_complex;3211;10.400000;926;-1.570000;0
5;industrial_complex;3201;10.200000;862;-1.570000;0
5;air_base;3220;10.400000;889;-1.570000;0
5;bunker;3177;11.300000;873;-1.570000;0
5;bunker;3183;11.000000;879;-1.570000;0
5;bunker;3171;11.600000;877;-1.570000;0
5;bunker;3217;10.600000;910;-1.570000;0
5;coastal_bunker;3190;10.500000;907;-1.570000;0
5;coastal_bunker;3223;10.300000;887;-1.570000;0
5;coastal_bunker;3176;10.400000;900;-1.570000;0
5;dockyard;3206;9.900000;859;-1.570000;0
5;naval_base;3211;9.900000;938;-1.570000;651
5;naval_base;3213;10.300000;873;-1.570000;651
5;naval_base;3165;10.600000;901;-1.570000;651
5;anti_air_building;3219;10.600000;914;-1.570000;0
5;anti_air_building;3176;11.100000;885;-1.570000;0
5;anti_air_building;3222;10.400000;908;-1.570000;0
5;synthetic_refinery;3210;10.500000;875;-1.570000;0
5;nuclear_reactor;3203;11.000000;902;-1.570000;0
5;rocket_site;3209;10.200000;869;-1.570000;0
5;radar_station;3207;10.600000;909;-1.570000;0
5;fuel_silo;3168;11.500000;862;-1.570000;0
5;floating_harbor;3184;10.500000;901;-1.570000;0
6;supply_node;3253;9.700000;1076;-1.570000;0
6;supply_node;3215;9.900000;1136;-1.570000;0
6;supply_node;3167;10.800000;1057;-1.570000;0
6;supply_node;3218;9.700000;1148;-1.570000;0
6;supply_node;3232;9.900000;1076;-1.570000;0
6;supply_node;3217;9.800000;1139;-1.570000;0
6;arms_factory;3156;11.800000;1062;-1.570000;0
6;arms_factory;3175;11.000000;1121;-1.570000;0
6;arms_factory;3196;10.400000;1138;-1.570000;0
6;arms_factory;3208;10.200000;1088;-1.570000;0
6;arms_factory;3158;11.200000;1133;-1.570000;0
6;arms_factory;3177;10.800000;1134;-1.570000;0
6;industrial_complex;3159;11.300000;1119;-1.570000;0
6;industrial_complex;3170;11.100000;1120;-1.570000;0
6;industrial_complex;3212;9.900000;1143;-1.570000;0
6;industrial_complex;3182;10.800000;1098;-1.570000;0
6;industrial_complex;3163;11.300000;1092;-1.570000;0
6;industrial_complex;3224;10.200000;1070;-1.570000;0
6;air_base;3178;10.900000;1101;-1.570000;0
6;bunker;3227;10.000000;1058;-1.570000;0
6;bunker;3154;11.400000;1132;-1.570000;0
6;bunker;3239;10.000000;1072;-1.570000;0
6;bunker;3162;11.500000;1090;-1.570000;0
6;bunker;3204;10.100000;1064;-1.570000;0
6;bunker;3239;10.000000;1060;-1.570000;0
6;coastal_bunker;3213;9.900000;1131;-1.570000;0
6;coastal_bunker;3240;9.800000;1054;-1.570000;0
6;coastal_bunker;3187;10.200000;1061;-1.570000;0
6;coastal_bunker;3217;10.000000;1080;-1.570000;0
6;dockyard;3167;10.800000;1057;-1.570000;0
6;naval_base;3217;9.800000;1139;-1.570000;651
6;naval_base;3242;9.700000;1087;-1.570000;651
6;naval_base;3169;10.700000;1058;-1.570000;651
6;naval_base;3215;10.000000;1113;-1.570000;651
6;anti_air_building;3149;10.700000;1165;-1.570000;0
6;anti_air_building;3150;10.700000;1166;-1.570000;0
6;anti_air_building;3151;11.600000;1107;-1.570000;0
6;synthetic_refinery;3240;10.000000;1071;-1.570000;0
6;nuclear_reactor;3187;10.800000;1117;-1.570000;0
6;rocket_site;3239;9.900000;1075;-1.570000;0
6;radar_station;3150;11.300000;1136;-1.570000;0
6;fuel_silo;3147;10.800000;1162;-1.570000;0
6;floating_harbor;3209;9.900000;1061;-1.570000;0
7;supply_node;3175;10.100000;828;-1.570000;0
7;supply_node;3166;10.400000;813;-1.570000;0
7;supply_node;3172;10.200000;773;-1.570000;0
7;supply_node;3177;10.000000;799;-1.570000;0
7;supply_node;3166;10.500000;820;-1.570000;0
7;arms_factory;3166;10.600000;789;-1.570000;0
7;arms_factory;3105;12.400000;780;-1.570000;0
7;arms_factory;3159;11.400000;784;-1.570000;0
7;arms_factory;3169;10.300000;834;-1.570000;0
7;arms_factory;3179;10.000000;834;-1.570000;0
7;arms_factory;3168;10.300000;802;-1.570000;0
7;industrial_complex;3128;12.000000;786;-1.570000;0
7;industrial_complex;3120;11.700000;774;-1.570000;0
7;industrial_complex;3166;10.600000;834;-1.570000;0
7;industrial_complex;3139;12.100000;794;-1.570000;0
7;industrial_complex;3127;12.100000;747;-1.570000;0
7;industrial_complex;3140;11.700000;779;-1.570000;0
7;air_base;3156;10.800000;810;-1.570000;0
7;bunker;3122;11.800000;751;-1.570000;0
7;bunker;3153;11.100000;802;-1.570000;0
7;bunker;3161;10.500000;812;-1.570000;0
7;bunker;3115;11.700000;778;-1.570000;0
7;bunker;3171;10.100000;829;-1.570000;0
7;coastal_bunker;3178;10.100000;798;-1.570000;0
7;coastal_bunker;3185;9.700000;775;-1.570000;0
7;coastal_bunker;3170;10.100000;806;-1.570000;0
7;dockyard;3180;10.000000;833;-1.570000;0
7;naval_base;3174;10.100000;801;-1.570000;680
7;naval_base;3175;10.100000;775;-1.570000;680
7;naval_base;3166;10.400000;816;-1.570000;680
7;anti_air_building;3117;12.000000;768;-1.570000;0
7;anti_air_building;3166;10.400000;767;-1.570000;0
7;anti_air_building;3134;11.700000;778;-1.570000;0
7;synthetic_refinery;3150;11.800000;784;-1.570000;0
7;nuclear_reactor;3163;10.300000;757;-1.570000;0
7;rocket_site;3157;11.200000;784;-1.570000;0
7;radar_station;3155;11.100000;760;-1.570000;0
7;fuel_silo;3132;12.200000;792;-1.570000;0
7;floating_harbor;3162;10.300000;751;-1.570000;0
8;supply_node;2809;12.300000;998;-1.570000;0
8;supply_node;2813;13.000000;987;-1.570000;0
8;supply_node;2796;13.100000;1004;-1.570000;0
8;supply_node;2818;11.300000;1034;-1.570000;0
8;arms_factory;2788;13.500000;1007;-1.570000;0
8;arms_factory;2837;11.500000;1033;-1.570000;0
8;arms_factory;2776;14.500000;1004;-1.570000;0
8;arms_factory;2796;13.100000;1004;-1.570000;0
8;arms_factory;2779;14.000000;1010;-1.570000;0
8;arms_factory;2815;11.700000;1009;-1.570000;0
8;industrial_complex;2828;11.300000;1029;-1.570000;0
8;industrial_complex;2805;13.600000;987;-1.570000;0
8;industrial_complex;2826;11.500000;1007;-1.570000;0
8;industrial_complex;2839;11.500000;1044;-1.570000;0
8;industrial_complex;2817;12.000000;996;-1.570000;0
8;industrial_complex;2796;12.900000;1010;-1.570000;0
8;air_base;2825;11.500000;1042;-1.570000;0
8;bunker;2829;11.500000;1046;-1.570000;0
8;bunker;2815;12.400000;995;-1.570000;0
8;bunker;2831;12.600000;983;-1.570000;0
8;bunker;2832;11.900000;1008;-1.570000;0
8;dockyard;2815;12.300000;997;-1.570000;0
8;anti_air_building;2829;11.700000;996;-1.570000;0
8;anti_air_building;2803;13.000000;1001;-1.570000;0
8;anti_air_building;2810;11.900000;1016;-1.570000;0
8;synthetic_refinery;2784;13.400000;1005;-1.570000;0
8;nuclear_reactor;2830;12.700000;987;-1.570000;0
8;rocket_site;2814;11.700000;1009;-1.570000;0
8;radar_station;2827;11.600000;1018;-1.570000;0
8;fuel_silo;2789;13.400000;1008;-1.570000;0
8;floating_harbor;2811;11.700000;1020;-1.570000;0
9;supply_node;2567;11.100000;918;-1.570000;0
9;supply_node;2587;11.800000;902;-1.570000;0
9;supply_node;2588;12.100000;928;-1.570000;0
9;supply_node;2581;12.800000;979;-1.570000;0
9;arms_factory;2581;12.100000;972;-1.570000;0
9;arms_factory;2586;12.700000;975;-1.570000;0
9;arms_factory;2601;12.300000;965;-1.570000;0
9;arms_factory;2591;13.400000;996;-1.570000;0
9;arms_factory;2608;11.800000;926;-1.570000;0
9;arms_factory;2586;11.800000;905;-1.570000;0
9;industrial_complex;2569;11.300000;906;-1.570000;0
9;industrial_complex;2578;11.100000;943;-1.570000;0
9;industrial_complex;2608;13.100000;972;-1.570000;0
9;industrial_complex;2602;12.000000;951;-1.570000;0
9;industrial_complex;2590;11.800000;912;-1.570000;0
9;industrial_complex;2568;11.200000;907;-1.570000;0
9;air_base;2590;11.300000;953;-1.570000;0
9;bunker;2592;11.500000;956;-1.570000;0
9;bunker;2586;11.700000;933;-1.570000;0
9;bunker;2593;12.400000;921;-1.570000;0
9;bunker;2596;12.400000;915;-1.570000;0
9;dockyard;2582;12.300000;973;-1.570000;0
9;anti_air_building;2580;11.500000;920;-1.570000;0
9;anti_air_building;2588;11.800000;919;-1.570000;0
9;anti_air_building;2576;11.300000;907;-1.570000;0
9;synthetic_refinery;2567;11.400000;967;-1.570000;0
9;nuclear_reactor;2587;13.200000;998;-1.570000;0
9;rocket_site;2567;11.100000;909;-1.570000;0
9;radar_station;2601;12.200000;918;-1.570000;0
9;fuel_silo;2585;11.600000;933;-1.570000;0
9;floating_harbor;2580;11.500000;918;-1.570000;0
10;supply_node;3098;9.700000;980;-1.570000;0
10;supply_node;3057;9.900000;995;-1.570000;0
10;supply_node;3116;9.900000;927;-1.570000;0
10;supply_node;3075;9.700000;995;-1.570000;0
10;supply_node;3116;9.900000;927;-1.570000;0
10;supply_node;3116;9.900000;927;-1.570000;0
10;supply_node;3109;9.800000;951;-1.570000;0
10;arms_factory;3035;10.900000;967;-1.570000;0
10;arms_factory;3092;10.600000;927;-1.570000;0
10;arms_factory;3066;9.800000;993;-1.570000;0
10;arms_factory;3071;11.400000;906;-1.570000;0
10;arms_factory;3092;10.700000;916;-1.570000;0
10;arms_factory;3062;9.900000;992;-1.570000;0
10;industrial_complex;3086;9.900000;980;-1.570000;0
10;industrial_complex;3088;10.300000;953;-1.570000;0
10;industrial_complex;3066;10.400000;949;-1.570000;0
10;industrial_complex;3089;10.600000;931;-1.570000;0
10;industrial_complex;3056;10.300000;962;-1.570000;0
10;industrial_complex;3080;10.400000;935;-1.570000;0
10;air_base;3065;12.000000;897;-1.570000;0
10;bunker;3036;11.200000;960;-1.570000;0
10;bunker;3044;11.700000;939;-1.570000;0
10;bunker;3080;10.200000;960;-1.570000;0
10;bunker;3066;10.400000;952;-1.570000;0
10;bunker;3078;10.200000;953;-1.570000;0
10;bunker;3051;10.600000;960;-1.570000;0
10;bunker;3100;9.800000;974;-1.570000;0
10;coastal_bunker;3116;9.900000;927;-1.570000;0
10;coastal_bunker;3102;9.700000;977;-1.570000;0
10;coastal_bunker;3060;9.800000;995;-1.570000;0
10;coastal_bunker;3111;10.000000;935;-1.570000;0
10;dockyard;3116;9.900000;927;-1.570000;0
10;naval_base;3116;9.900000;927;-1.570000;651
10;naval_base;3066;9.800000;995;-1.570000;651
10;naval_base;3060;9.800000;995;-1.570000;651
10;naval_base;3108;9.700000;970;-1.570000;651
10;anti_air_building;3074;10.300000;971;-1.570000;0
10;anti_air_building;3057;10.200000;985;-1.570000;0
10;anti_air_building;3053;11.500000;930;-1.570000;0
10;synthetic_refinery;3074;10.400000;939;-1.570000;0
10;nuclear_reactor;3064;9.900000;992;-1.570000;0
10;rocket_site;3095;10.500000;930;-1.570000;0
10;radar_station;3106;9.800000;965;-1.570000;0
10;fuel_silo;3064;11.200000;917;-1.570000;0
10;floating_harbor;3095;9.700000;981;-1.570000;0
11;supply_node;3030;10.700000;977;-1.570000;0
11;supply_node;3044;10.200000;1003;-1.570000;0
11;supply_node;3045;10.200000;999;-1.570000;0
11;supply_node;3045;10.300000;1018;-1.570000;0
11;arms_factory;3031;10.700000;1010;-1.570000;0
11;arms_factory;3019;11.400000;1015;-1.570000;0
11;arms_factory;3040;10.300000;1006;-1.570000;0
11;arms_factory;2997;11.900000;989;-1.570000;0
11;arms_factory;3035;10.600000;1004;-1.570000;0
11;arms_factory;3036;10.500000;981;-1.570000;0
11;industrial_complex;3031;11.000000;1020;-1.570000;0
11;industrial_complex;3034;10.600000;1002;-1.570000;0
11;industrial_complex;3000;12.900000;1039;-1.570000;0
11;industrial_complex;3035;10.600000;1003;-1.570000;0
11;industrial_complex;3018;11.800000;962;-1.570000;0
11;industrial_complex;3005;12.000000;1023;-1.570000;0
11;air_base;3025;11.200000;1015;-1.570000;0
11;bunker;3003;11.600000;994;-1.570000;0
11;bunker;3024;10.900000;975;-1.570000;0
11;bunker;3017;11.200000;976;-1.570000;0
11;bunker;3001;11.800000;970;-1.570000;0
11;coastal_bunker;3042;10.200000;1008;-1.570000;0
11;dockyard;3042;10.200000;1007;-1.570000;0
11;naval_base;3042;10.200000;1009;-1.570000;651
11;anti_air_building;3036;10.700000;992;-1.570000;0
11;anti_air_building;3010;12.400000;1025;-1.570000;0
11;anti_air_building;3007;11.900000;1016;-1.570000;0
11;synthetic_refinery;2999;11.800000;989;-1.570000;0
11;nuclear_reactor;2994;12.100000;993;-1.570000;0
11;rocket_site;3026;10.800000;985;-1.570000;0
11;radar_station;3035;10.500000;975;-1.570000;0
11;fuel_silo;3018;12.000000;1025;-1.570000;0
11;floating_harbor;3043;10.200000;1005;-1.570000;0
12;supply_node;3047;13.000000;1118;-1.570000;0
12;supply_node;3071;13.200000;1113;-1.570000;0
12;supply_node;3118;10.500000;1164;-1.570000;0
12;supply_node;3065;10.900000;1144;-1.570000;0
12;supply_node;3073;10.400000;1152;-1.570000;0
12;supply_node;3128;9.900000;1180;-1.570000;0
12;arms_factory;3033;12.100000;1131;-1.570000;0
12;arms_factory;3078;12.700000;1108;-1.570000;0
12;arms_factory;3056;12.700000;1096;-1.570000;0
12;arms_factory;3091;10.500000;1157;-1.570000;0
12;arms_factory;3050;12.700000;1128;-1.570000;0
12;arms_factory;3133;10.800000;1164;-1.570000;0
12;industrial_complex;3103;11.600000;1141;-1.570000;0
12;industrial_complex;3053;11.200000;1143;-1.570000;0
12;industrial_complex;3061;12.900000;1121;-1.570000;0
12;industrial_complex;3109;11.400000;1147;-1.570000;0
12;industrial_complex;3047;13.300000;1130;-1.570000;0
12;industrial_complex;3146;10.700000;1166;-1.570000;0
12;air_base;3025;12.200000;1123;-1.570000;0
12;bunker;3054;10.500000;1150;-1.570000;0
12;bunker;3059;12.600000;1103;-1.570000;0
12;bunker;3077;12.800000;1109;-1.570000;0
12;bunker;3125;10.000000;1177;-1.570000;0
12;bunker;3077;12.700000;1096;-1.570000;0
12;bunker;3051;10.800000;1147;-1.570000;0
12;coastal_bunker;3068;10.900000;1144;-1.570000;0
12;coastal_bunker;3108;10.700000;1158;-1.570000;0
12;coastal_bunker;3073;10.400000;1152;-1.570000;0
12;coastal_bunker;3044;10.200000;1154;-1.570000;0
12;dockyard;3062;11.000000;1144;-1.570000;0
12;naval_base;3049;10.100000;1154;-1.570000;719
12;naval_base;3136;10.100000;1179;-1.570000;719
12;naval_base;3092;10.100000;1162;-1.570000;719
12;naval_base;3043;10.200000;1154;-1.570000;719
12;anti_air_building;3105;11.600000;1140;-1.570000;0
12;anti_air_building;3127;10.100000;1176;-1.570000;0
12;anti_air_building;3058;12.800000;1090;-1.570000;0
12;synthetic_refinery;3045;12.600000;1117;-1.570000;0
12;nuclear_reactor;3080;12.600000;1116;-1.570000;0
12;rocket_site;3119;11.100000;1156;-1.570000;0
12;radar_station;3074;13.000000;1110;-1.570000;0
12;fuel_silo;3066;11.900000;1132;-1.570000;0
12;floating_harbor;3057;10.800000;1147;-1.570000;0
13;supply_node;3362;10.000000;1002;-1.570000;0
13;supply_node;3347;9.800000;1053;-1.570000;0
13;supply_node;3345;9.700000;1057;-1.570000;0
13;supply_node;3366;10.200000;999;-1.570000;0
13;supply_node;3359;10.100000;1031;-1.570000;0
13;supply_node;3347;9.800000;1053;-1.570000;0
13;arms_factory;3344;9.700000;1060;-1.570000;0
13;arms_factory;3406;11.100000;994;-1.570000;0
13;arms_factory;3382;11.500000;1061;-1.570000;0
13;arms_factory;3348;9.800000;1056;-1.570000;0
13;arms_factory;3389;12.000000;1002;-1.570000;0
13;arms_factory;3381;11.700000;991;-1.570000;0
13;industrial_complex;3388;11.600000;985;-1.570000;0
13;industrial_complex;3424;10.300000;998;-1.570000;0
13;industrial_complex;3359;9.900000;1006;-1.570000;0
13;industrial_complex;3348;9.800000;1055;-1.570000;0
13;industrial_complex;3436;9.800000;997;-1.570000;0
13;industrial_complex;3361;10.100000;1007;-1.570000;0
13;air_base;3373;11.200000;1031;-1.570000;0
13;bunker;3406;11.100000;1001;-1.570000;0
13;bunker;3365;10.400000;1058;-1.570000;0
13;bunker;3399;11.500000;1011;-1.570000;0
13;bunker;3367;10.800000;1025;-1.570000;0
13;bunker;3384;13.000000;1020;-1.570000;0
13;bunker;3365;10.600000;1025;-1.570000;0
13;coastal_bunker;3376;10.300000;982;-1.570000;0
13;coastal_bunker;3353;9.900000;1042;-1.570000;0
13;coastal_bunker;3420;10.300000;1022;-1.570000;0
13;coastal_bunker;3357;10.000000;1018;-1.570000;0
13;dockyard;3355;9.800000;1010;-1.570000;0
13;naval_base;3383;10.400000;975;-1.570000;651
13;naval_base;3345;9.700000;1057;-1.570000;651
13;naval_base;3432;9.900000;1008;-1.570000;651
13;naval_base;3357;10.000000;1017;-1.570000;651
13;anti_air_building;3387;12.200000;998;-1.570000;0
13;anti_air_building;3363;10.400000;1023;-1.570000;0
13;anti_air_building;3387;11.800000;1048;-1.570000;0
13;synthetic_refinery;3373;10.700000;1052;-1.570000;0
13;nuclear_reactor;3386;12.000000;988;-1.570000;0
13;rocket_site;3368;10.800000;1028;-1.570000;0
13;radar_station;3358;10.000000;1018;-1.570000;0
13;fuel_silo;3371;11.100000;1015;-1.570000;0
13;floating_harbor;3376;10.300000;982;-1.570000;0
14;supply_node;2905;13.700000;870;-1.570000;0
14;supply_node;2910;14.200000;872;-1.570000;0
14;supply_node;2916;14.300000;878;-1.570000;0
14;supply_node;2904;16.600000;895;-1.570000;0
14;supply_node;2896;17.300000;901;-1.570000;0
14;arms_factory;2881;24.500000;906;-1.570000;0
14;arms_factory;2922;16.900000;944;-1.570000;0
14;arms_factory;2899;17.500000;936;-1.570000;0
14;arms_factory;2900;16.100000;893;-1.570000;0
14;arms_factory;2906;17.800000;904;-1.570000;0
14;arms_factory;2937;15.400000;954;-1.570000;0
14;industrial_complex;2910;14.300000;882;-1.570000;0
14;industrial_complex;2894;19.800000;907;-1.570000;0
14;industrial_complex;2908;16.300000;895;-1.570000;0
14;industrial_complex;2898;19.300000;911;-1.570000;0
14;industrial_complex;2922;17.900000;904;-1.570000;0
14;industrial_complex;2919;19.600000;916;-1.570000;0
14;air_base;2906;16.700000;898;-1.570000;0
14;bunker;2907;14.400000;876;-1.570000;0
14;bunker;2922;18.500000;925;-1.570000;0
14;bunker;2907;15.400000;886;-1.570000;0
14;bunker;2901;18.300000;945;-1.570000;0
14;bunker;2922;14.400000;985;-1.570000;0
14;dockyard;2919;15.200000;883;-1.570000;0
14;anti_air_building;2915;14.200000;878;-1.570000;0
14;anti_air_building;2903;16.100000;891;-1.570000;0
14;anti_air_building;2897;20.800000;915;-1.570000;0
14;synthetic_refinery;2886;23.500000;912;-1.570000;0
14;nuclear_reactor;2912;16.100000;887;-1.570000;0
14;rocket_site;2931;17.000000;940;-1.570000;0
14;radar_station;2914;16.400000;895;-1.570000;0
14;fuel_silo;2913;18.600000;909;-1.570000;0
14;floating_harbor;2893;15.200000;888;-1.570000;0
15;supply_node;3057;14.300000;795;-1.570000;0
15;supply_node;3047;14.500000;837;-1.570000;0
15;supply_node;3038;13.600000;820;-1.570000;0
15;supply_node;3053;14.600000;813;-1.570000;0
15;arms_factory;3009;13.100000;813;-1.570000;0
15;arms_factory;3055;16.100000;833;-1.570000;0
15;arms_factory;3046;14.700000;801;-1.570000;0
15;arms_factory;3030;13.800000;817;-1.570000;0
15;arms_factory;3030;13.800000;817;-1.570000;0
15;arms_factory;3059;13.800000;788;-1.570000;0
15;industrial_complex;3083;13.700000;798;-1.570000;0
15;industrial_complex;3063;14.500000;806;-1.570000;0
15;industrial_complex;3017;12.900000;808;-1.570000;0
15;industrial_complex;3045;13.900000;828;-1.570000;0
15;industrial_complex;3029;13.400000;805;-1.570000;0
15;industrial_complex;3032;13.200000;798;-1.570000;0
